timestamp,x,y,z
335341,-43.27,36.32,72.2
335544,29.11,-48.03,-82.34
335748,5.68,20.39,-33.39
335951,16.97,-0.31,-53.71
336155,4.76,88.56,-11.35
336358,10.13,-49.62,-82.03
336563,11.05,43.76,-18.49
336766,-8.18,52.12,-18.62
336970,22.09,86.0,29.11
337175,50.78,269.59,147.89
337378,-820.98,374.15,441.71
337580,-32.84,-199.4,-36.32
337784,-25.51,145.57,180.79
337987,-16.85,4.52,-64.45
338190,-55.91,-119.08,26.37
338394,7.45,156.19,28.99
338597,51.15,-109.68,1.1
338800,1.22,3.48,-94.24
339003,-35.28,124.51,98.27
339206,-40.41,-229.86,-59.63
339409,76.6,163.45,-60.42
339612,-684.27,-97.05,-134.64
339814,-134.34,-25.27,-128.05
340017,-186.04,21.85,46.02
340220,-40.41,-293.76,-24.41
340423,-41.2,-30.4,-72.08
340627,63.66,181.03,124.21
340830,99.67,-11.66,202.09
341032,93.38,25.02,-37.72
341235,-102.72,-19.17,-89.9
341438,-45.35,73.0,8.91
341641,4.46,-26.61,6.29
341844,38.33,50.54,-24.17
342046,76.6,-66.04,22.4
342250,-86.79,84.72,-100.52
342452,-98.02,-164.0,-91.8
342656,11.47,52.92,77.64
342859,-20.51,73.06,13.49
343062,105.41,-20.39,68.54
343266,-59.69,40.28,9.58
343470,-3.54,-187.56,-13.12
343673,-74.58,344.54,-51.21
343879,49.99,115.91,33.69
344083,19.1,-58.84,-222.17
344285,39.67,-282.84,203.61
344487,-41.32,14.1,-109.01
344690,153.75,-129.88,-284.12
344892,-208.07,324.95,165.71
345095,429.75,-343.69,-75.62
345297,24.11,61.83,-231.38
345500,-45.41,116.46,120.18
345705,-53.77,17.76,-43.03
345908,44.01,-63.35,-9.03
346113,29.11,-50.78,-13.79
346316,-8.73,67.69,12.88
346519,-6.16,-42.3,22.22
346721,40.59,-17.09,53.04
346924,58.04,-93.99,-44.74
347127,-4.88,-34.73,53.77
347330,-80.81,43.09,15.99
347533,-82.58,4.88,9.03
347736,-1.34,-30.15,-24.23
347938,-0.55,-0.98,-9.34
348141,-63.96,145.87,192.26
348344,11.35,34.12,37.9
348546,94.67,-102.48,3.54
348750,16.05,-16.11,12.15
348952,1.77,12.39,18.07
349155,23.38,-95.4,-117.8
349359,100.28,-84.29,-55.85
349563,-140.14,184.63,33.45
349766,-134.4,141.78,200.5
349969,87.52,-214.36,-148.5
350175,7.87,138.61,-14.1
350378,-21.73,-73.49,-34.12
350581,80.32,-234.01,85.08
350784,-161.93,494.2,-73.55
350987,129.82,-586.49,3.54
351190,-29.48,388.43,-259.64
351394,-98.75,46.88,33.02
351598,34.91,-374.08,168.27
351802,-139.16,505.13,-272.28
352007,75.87,-115.23,-47.61
352209,-116.03,211.3,13.67
352412,32.23,-219.79,-114.99
352615,91.74,-403.93,168.7
352818,-17.4,-118.77,-34.24
353021,-10.38,-123.66,-62.68
353223,-55.11,33.33,56.95
353426,-122.8,-17.33,8.06
353629,31.13,-34.97,-6.29
353832,-42.24,390.93,-12.63
354035,-40.28,282.84,-95.76
354238,-217.77,458.56,152.95
354440,82.34,5.0,30.58
354643,77.33,-423.52,-7.75
354845,-144.29,-476.14,-82.28
355048,-93.63,224.12,132.75
355250,-336.61,808.11,-244.57
355453,85.69,-68.18,-142.76
355655,6.1,-74.46,-6.23
355858,97.17,1.95,11.84
356061,117.8,-175.17,17.64
356264,-19.35,-321.9,94.97
356467,-43.7,-244.51,-126.65
356670,-111.15,-34.85,158.08
356873,3.54,-91.19,-161.93
357076,-45.96,75.07,43.4
357279,106.14,38.82,-61.71
357483,-23.62,299.19,25.45
357685,-56.64,210.21,-114.5
357890,-60.49,190.67,59.88
358092,-80.26,29.48,167.24
358295,9.89,-43.76,-10.68
358498,-12.7,7.93,23.62
358701,13.67,-63.05,-30.21
358903,-0.37,15.87,1.83
359106,15.26,-21.97,4.76
359310,-5.19,-4.88,-8.12
359514,2.38,13.55,7.08
359717,3.6,-5.8,-5.43
359921,-2.01,-0.98,-1.77
360125,3.23,-5.92,-2.93
360329,-17.82,8.42,2.38
360532,35.71,-453.31,45.35
360735,-41.56,290.95,-129.27
360937,-7.75,80.87,71.47
361140,6.9,-61.83,18.01
361343,-7.08,43.52,-3.3
361546,-4.94,5.43,-4.03
361748,9.83,-16.48,-1.28
361951,-1.16,12.39,2.62
362154,0.18,0.49,1.34
362358,4.33,-5.19,0.43
362561,2.81,-7.93,0.0
362764,-1.59,4.27,2.75
362969,-0.73,3.66,3.05
363172,-0.31,-0.31,0.98
363376,3.6,-4.27,-3.36
363581,-54.81,-146.97,-40.22
363785,-46.75,-50.29,-58.96
363988,104.98,67.08,-9.46
364191,-79.47,385.99,120.06
364394,83.44,-401.67,-21.12
364597,-30.76,326.78,-153.38
364801,-11.29,-77.33,6.53
365005,56.27,-25.39,-27.83
365209,8.0,-198.73,-35.64
365414,-16.05,153.02,-72.94
365617,81.24,-416.14,-73.91
365822,-156.01,498.29,-133.42
366024,232.48,-562.26,59.94
366227,-265.32,640.5,47.3
366430,109.44,-195.19,120.48
366633,26.79,-255.55,-154.24
366836,-113.4,499.57,-47.49
367041,273.86,-507.87,4.15
367245,-4.33,-34.0,-20.32
367448,-229.19,393.31,43.33
367654,-88.75,249.39,-69.09
367857,138.0,-268.25,38.45
368060,76.35,-5.8,-26.86
368264,145.14,-307.01,54.08
368467,-13.55,66.22,-25.82
368670,11.78,-67.5,-9.95
368875,-15.63,64.45,9.83
369080,2.26,-14.1,0.37
369284,-1.65,-2.26,0.24
369487,-5.98,15.75,4.03
369692,0.85,-0.61,-5.31
369896,-0.37,3.11,-5.31
370101,-2.01,2.14,-4.82
370304,1.89,-3.72,-6.41
370509,1.46,-2.08,-3.97
370714,-2.69,5.92,-3.78
370917,1.22,1.65,-2.01
371121,-0.92,-2.2,0.79
371326,34.12,-33.33,92.65
371529,32.78,-99.49,-138.98
371731,-80.51,214.36,59.2
371935,32.65,-61.4,-36.93
372139,-14.34,37.66,-18.68
372343,0.92,-20.14,6.53
372547,-8.97,14.47,6.84
372751,1.22,-8.79,-12.88
372954,-1.53,12.94,4.52
373157,-1.65,12.88,28.14
373360,-37.41,-31.31,-17.33
373563,90.39,-184.75,83.5
373766,-79.83,433.23,18.49
373968,29.97,-133.79,8.12
374173,-73.79,152.59,-9.4
374375,17.52,-34.06,-23.32
374579,19.17,-70.13,-42.05
374784,2.75,8.42,-4.33
374987,-56.34,138.12,4.88
375193,0.79,0.98,-49.07
375396,8.73,-12.45,-17.03
375599,-8.12,-60.36,-59.94
375805,-9.16,-20.45,3.66
376010,14.59,-44.43,-53.28
376213,-8.3,57.25,-19.9
376418,-5.31,2.81,-38.09
376623,-0.06,21.48,-0.49
376829,-16.42,-17.94,-7.32
377033,-38.15,72.63,37.23
377235,29.85,-33.81,-12.15
377440,-99.24,56.82,87.65
377643,84.47,-98.14,-25.7
377846,28.02,-2.62,-2.81
378052,-8.0,8.3,6.04
378257,3.66,-34.12,-26.55
378460,19.78,-15.99,-2.99
378665,-38.7,-64.39,66.47
378870,1.04,-47.24,124.45
379075,74.58,-89.11,87.22
379279,0.18,37.23,-45.9
379482,4.64,-68.6,-10.56
379688,-14.77,44.25,2.38
379892,1.28,-8.48,-3.97
380097,3.72,-9.34,7.93
380299,-8.36,28.02,10.8
380504,-1.95,-1.28,1.95
380710,4.88,-1.1,6.1
380913,-2.62,5.74,11.41
381117,0.18,3.42,2.99
381321,1.65,0.49,0.31
381524,3.97,1.22,-0.12
381728,3.05,0.24,2.2
381931,2.08,-1.16,2.2
382134,0.98,0.73,3.78
382336,-1.46,3.17,-2.93
382541,-2.62,3.91,-3.3
382746,-5.86,8.12,-0.43
382949,-10.25,11.72,-7.63
383151,-8.73,8.06,-4.7
383356,-2.87,4.15,-3.85
383562,-3.17,8.0,-4.76
383765,-0.55,8.3,-2.08
383969,1.04,1.46,2.5
384173,-2.32,1.65,-3.23
384378,0.12,-1.95,-0.67
384581,8.36,-9.83,-11.35
384785,7.08,-17.46,-21.61
384989,-4.15,12.57,-10.19
385192,-6.96,11.47,-4.33
385395,3.42,0.12,1.77
385597,4.15,-4.15,-2.08
385801,6.96,-5.13,2.81
386005,7.2,23.13,-8.67
386209,9.16,43.27,25.88
386411,28.93,-39.86,-27.83
386615,0.73,11.78,25.88
386819,-4.33,-103.7,-26.12
387022,55.79,-220.15,83.92
387227,-127.14,504.58,-244.38
387430,164.55,-517.09,113.28
387632,-328.86,592.22,-123.17
387836,52.49,-145.2,64.27
388040,52.06,67.38,18.13
388242,19.78,-247.92,8.91
388447,-99.98,364.62,53.59
388650,55.79,-116.46,33.94
388855,47.55,-210.82,31.07
389058,-64.45,232.79,-30.82
389262,31.13,-81.73,-15.75
389466,-4.76,11.05,-0.49
389671,-8.85,15.32,-0.12
389874,-5.25,8.85,-1.83
390077,-0.37,4.33,2.32
390281,0.24,-6.59,-0.55
390484,2.93,3.42,-2.32
390688,0.06,1.4,-2.32
390891,-0.79,4.09,-2.38
391096,-2.38,8.97,-0.67
391299,40.53,-16.17,3.3
391502,7.87,-263.43,12.76
391707,36.38,133.54,-133.97
391910,-65.43,140.5,141.72
392115,56.09,-386.05,90.09
392319,-255.55,573.24,22.03
392522,125.24,-364.38,-78.86
392725,-70.13,196.9,1.34
392928,33.45,-80.81,-16.91
393131,-19.59,46.02,2.69
393336,10.13,-18.25,-2.81
393539,0.55,-2.81,-1.77
393743,-1.65,2.2,-0.55
393946,-1.4,2.01,-1.46
394148,1.1,-2.5,-0.85
394352,4.27,-3.91,1.89
394555,1.89,-1.83,-0.85
394758,-2.87,3.3,0.24
394961,1.95,-0.37,-1.1
395166,3.36,-3.23,1.46
395369,33.69,-14.28,4.03
395573,-93.81,168.58,51.94
395776,119.08,-386.72,8.48
395980,-47.55,352.72,-93.81
396184,148.01,-440.37,-87.34
396390,-118.84,303.47,-83.62
396597,52.06,-144.78,-36.19
396800,-33.08,68.36,6.04
397003,7.81,-28.14,-4.94
397209,-4.33,5.37,-0.85
397412,-4.27,6.23,0.49
397615,2.81,-1.46,-1.4
397819,-1.77,0.31,-1.46
398022,4.88,-4.82,-0.37
398226,2.75,-2.26,-1.53
398428,-2.44,0.24,-1.53
398632,7.2,-16.42,1.89
398835,-0.43,0.37,4.88
399038,-0.67,5.55,3.54
399242,-14.47,0.31,0.06
399446,0.79,-0.73,-2.26
399652,5.86,-2.99,-2.32
399857,-2.14,1.83,-3.6
400061,3.66,-3.66,0.18
400264,10.25,35.89,-9.52
400467,111.88,-332.95,-0.73
400673,-37.05,261.11,-53.41
400877,77.39,-210.02,-50.6
401081,-34.48,77.27,2.38
401286,19.29,-52.0,-4.09
401490,-15.32,28.26,-0.49
401693,-3.11,5.98,-2.2
401896,4.88,-6.77,-2.93
402102,2.26,-1.4,-0.18
402307,-50.96,86.61,3.48
402511,10.93,-25.94,-3.97
402715,10.86,-18.43,-0.18
402921,-8.36,15.69,0.73
403125,-4.82,3.6,-0.37
403329,-0.12,-1.4,-3.91
403532,1.4,-0.92,-0.37
403735,3.72,1.04,1.77
403938,-4.94,5.31,-0.31
404143,4.03,-1.59,-1.16
404345,-0.31,0.73,-1.95
404549,-3.36,3.23,-1.59
404751,2.62,-1.34,-2.2
404955,-0.43,-0.43,-1.22
405157,-2.99,2.01,-2.26
405361,3.85,0.12,0.67
405565,-2.14,1.77,0.43
405769,-1.71,2.75,-1.77
405972,0.12,-0.06,-3.54
406176,1.46,0.06,2.2
406379,-0.67,1.22,0.37
406582,-0.24,3.05,0.12
406786,6.41,21.12,-3.91
406989,-76.78,87.1,55.05
407194,69.7,-169.86,22.89
407397,-53.16,182.98,46.94
407603,17.7,-40.47,-6.84
407808,3.23,-9.03,-1.46
408011,-3.91,3.85,2.14
408215,4.09,15.56,-8.85
408418,32.65,75.93,-52.55
408621,-114.26,244.38,45.29
408826,56.4,-44.07,-35.03
409030,45.23,-7.26,2.99
409234,26.55,21.18,-35.03
409438,3.05,-7.32,-5.19
409643,8.61,-3.66,-14.22
409848,1.04,2.26,-16.54
410053,46.75,-2.93,-2.69
410255,-20.2,35.52,-7.26
410458,-841.86,233.22,24.96
410661,-62.93,5.31,-2.44
410865,-2.14,-1.46,-1.28
411071,4.58,7.81,1.22
411275,-1.22,-2.26,27.59
411479,-81.18,-9.52,6.35
411682,-9.46,-0.98,1.16
411887,-3.48,-0.06,-2.93
412092,-29.42,-3.36,-1.04
412296,-18.07,-1.65,-1.16
412499,-28.08,-6.29,18.07
412704,31.62,3.11,0.73
412910,2.44,0.43,-0.49
413113,2.62,2.44,-3.05
413318,2.08,0.55,-8.06
413521,9.95,1.28,-2.14
413724,0.06,-15.56,-6.96
413927,7.45,1.1,-0.79
414130,-0.55,0.18,-0.49
414334,1.16,0.43,-0.61
414536,0.37,0.24,-1.1
414739,2.08,0.49,-0.67
414943,0.92,0.31,-0.55
415147,1.22,0.37,-0.55
415351,1.71,0.43,-0.61
415556,1.77,0.12,-3.78
415760,2.69,0.55,-0.49
415963,1.34,0.37,-0.55
416166,0.49,0.31,-0.55
416371,1.28,0.37,-0.55
416575,-0.12,0.18,-0.61
416779,2.5,0.55,-0.55
416984,-0.55,0.12,-1.77
417189,1.89,0.49,-0.55
417392,0.37,0.24,-0.55
417595,0.61,0.24,-0.55
417800,-0.43,0.18,-0.55
418005,0.73,0.31,-0.55
418209,1.34,0.37,-0.55
418414,-0.18,0.18,-0.55
418618,0.67,0.24,-0.55
418824,0.85,0.31,-0.55
419028,0.06,0.18,-0.55
419232,0.06,0.24,-0.55
419435,-0.24,0.18,-0.55
419637,0.12,0.24,-0.55
419841,0.92,0.31,-0.55
420046,0.61,0.31,-0.55
420249,0.37,0.24,-0.55
420454,0.49,0.24,-0.55
420657,0.85,0.31,-0.55
420859,0.24,0.24,-0.55
421062,2.93,0.49,-0.49
421266,-0.31,0.18,-0.55
421470,-0.12,0.18,-0.55
421675,0.73,0.37,-0.55
421878,0.92,0.31,-0.55
422084,0.43,0.24,-0.55
422289,1.53,0.43,-0.55
422494,0.98,0.31,-0.55
422697,1.1,0.37,-0.61
422902,2.08,0.12,-4.21
423108,-0.31,0.18,-0.61
423311,-1.4,0.06,-0.61
423517,-0.73,0.12,-0.61
423721,1.16,0.37,-0.55
423926,1.59,0.37,-0.55
424129,1.1,0.31,-0.55
424332,1.59,0.43,-0.55
424537,1.28,0.37,-0.55
424739,0.43,0.24,-0.55
424942,-0.37,0.18,-0.55
425146,0.18,0.24,-0.61
425349,2.56,0.55,-0.49
425552,-0.79,0.12,-0.55
425757,-0.55,0.12,-0.55
425961,1.1,0.31,-0.55
426165,0.37,0.24,-0.55
426368,0.12,0.24,-0.61
426571,0.67,0.31,-0.55
426775,0.67,0.31,-0.55
426978,0.92,0.31,-0.49
427182,0.31,0.24,-0.55
427388,0.67,0.31,-0.61
427592,0.43,0.24,-0.55
427795,-0.31,0.18,-0.55
428000,-1.46,0.06,-0.55
428205,0.92,0.31,-0.55
428408,0.18,0.24,-0.61
428611,0.73,0.31,-0.55
428815,0.79,0.31,-0.55
429020,-0.98,0.12,-0.61
429223,3.66,0.31,-3.91
429428,2.32,0.49,-0.55
429633,2.2,0.49,-0.55
429838,-1.83,0.0,-0.55
430041,0.73,0.12,-2.38
430246,-5.19,-1.16,-8.18
430449,-5.92,-3.91,-29.54
430654,-24.35,-2.87,9.16
430858,-18.92,-0.73,-15.99
431063,65.19,18.37,-67.08
431266,30.58,-11.35,0.0
431470,-4.09,-36.87,19.29
431674,-0.37,0.61,-0.67
431879,-5.37,-0.43,9.09
432083,10.19,-4.58,-0.61
432286,-17.33,111.33,-47.67
432490,-1.4,2.5,-0.43
432693,7.93,-4.03,0.06
432897,-2.5,1.89,-0.92
433101,0.55,0.18,-0.55
433304,0.43,0.24,-0.55
433509,-0.12,0.55,-0.61
433713,0.43,0.24,-0.55
433918,-11.05,114.81,-1.4
434123,14.89,70.01,-336.49
434326,70.43,40.04,15.99
434529,44.98,-18.98,8.18
434735,-60.73,28.44,83.8
434939,-42.85,9.7,37.66
435143,-56.34,4.03,42.6
435348,19.1,-40.83,32.71
435550,-24.35,-3.72,15.63
435753,435995.0,-74.71,-0.06
436199,-145.02,13.0,-55.6
436403,-23.25,-65.06,-44.56
436607,78.86,-40.28,-81.36
436810,32.41,-83.19,-111.57
437014,37.41,-121.77,-388.12
437218,99.0,-241.58,125.31
437424,70.25,-285.03,36.93
437627,-63.17,205.02,125.06
437830,64.33,-46.75,-99.55
438035,-20.51,4.7,77.33
438238,19.84,88.93,28.99
438441,3.23,-79.04,-0.73
438644,-68.48,8.0,5.49
438849,-67.02,19.84,-49.13
439055,-117.0,107.24,-29.11
439258,174.74,-270.45,-57.37
439463,78.0,-10.07,68.18
439669,-3.78,45.23,-72.08
439874,-13.37,57.74,2.26
440076,-1.89,13.0,-4.15
440280,-0.98,-2.26,11.84
440484,0.43,1.59,-0.85
440687,0.67,0.18,-1.1
440889,10.25,-33.75,17.64
441095,-63.42,143.86,-38.27
441298,36.01,-362.24,113.4
441502,-37.48,-169.43,36.87
441707,28.99,13.61,-112.12
441912,9.83,28.81,20.39
442115,34.61,1.04,-11.72
442319,58.59,62.13,-63.96
442523,115.3,-0.06,-109.19
442728,-112.61,422.85,-56.95
442933,-230.9,341.19,527.1
443139,62.74,-162.6,-176.33
443345,84.53,-52.98,-153.93
443551,-17.33,157.23,138.49
443754,52.73,-82.76,-57.86
443957,22.83,4.64,-9.46
444162,6.96,53.89,20.87
444366,-17.09,12.33,6.04
444569,-2.87,2.69,11.29
444773,8.0,-1.59,-4.09
444976,13.55,2.32,-19.59
445180,-13.06,22.89,10.93
445384,24.9,0.43,-82.09
445589,16.6,-2.01,-111.45
445794,-9.58,-1.28,-45.29
445997,10.74,30.7,36.25
446199,21.36,-78.98,-29.48
446403,16.17,36.93,-115.72
446606,8.36,-24.66,11.9
446809,-7.57,-2.44,22.89
447013,-2.14,-46.69,35.95
447217,67.2,-61.46,-87.71
447421,157.41,-81.05,-203.61
447625,332.89,-242.92,32.71
447828,-70.19,248.17,-164.92
448031,-173.77,301.39,237.37
448235,24.66,-32.9,-181.21
448439,-339.29,-28.14,-288.39
448643,-100.1,-7.39,-121.7
448846,75.44,3.91,-99.12
449051,-110.23,269.17,153.38
449254,-82.09,-153.93,-165.1
449458,-31.37,40.77,22.71
449662,21.06,122.31,182.31
449865,34.48,-20.81,53.96
450070,38.02,60.73,-44.62
450275,52.49,28.63,76.48
450478,-79.35,24.6,-21.12
450681,40.04,54.44,-56.15
450884,-40.1,444.15,-218.02
451088,-25.33,422.55,367.31
451290,-38.09,-19.65,-83.74
451493,57.8,-15.14,-332.95
451698,-79.96,134.58,-164.06
451902,-5.43,67.26,11.41
452105,878.66,-228.64,165.89
452309,-2.5,-9.58,13.37
452513,-0.06,0.79,-0.55
452718,0.98,-0.18,-0.55
452921,0.61,0.24,-0.55
453124,0.61,0.18,-0.55
453327,0.67,0.12,-0.55
453532,0.43,0.31,-0.55
453735,0.55,0.18,-0.55
453940,0.37,0.49,-0.61
454143,0.37,0.31,-0.61
454347,0.61,0.31,-0.61
454552,0.67,0.12,-0.55
454757,0.49,0.31,-0.55
454959,0.49,0.24,-0.55
455163,0.37,0.31,-0.61
455367,0.49,0.31,-0.55
455572,0.85,-0.12,-0.55
455777,0.43,0.31,-0.55
455980,0.61,0.12,-0.61
456184,0.49,0.24,-0.55
456389,0.49,0.18,-0.55
456591,0.49,0.24,-0.61
456794,0.55,0.24,-0.55
456998,0.49,0.24,-0.55
457201,0.49,0.24,-0.55
457407,0.43,0.43,-0.55
457611,0.49,0.24,-0.55
457815,0.24,0.55,-0.67
458020,0.49,0.24,-0.55
458223,0.31,0.31,-0.55
458428,0.55,0.12,-0.55
458633,1.04,0.06,-0.55
458835,0.85,0.18,-0.55
459038,0.49,0.31,-0.55
459243,0.55,0.31,-0.55
459446,0.49,0.31,-0.55
459651,0.49,0.31,-0.61
459855,0.43,0.24,-0.55
460059,0.37,0.37,-0.61
460262,0.18,0.61,-0.55
460467,0.55,0.12,-0.55
460670,0.49,0.24,-0.55
460873,-0.79,1.71,-0.73
461076,0.61,0.18,-0.55
461281,0.43,0.24,-0.61
461485,0.55,0.18,-0.55
461689,0.49,0.31,-0.55
461892,0.49,0.24,-0.61
462095,0.49,0.31,-0.55
462300,0.43,0.18,-0.55
462505,0.55,0.24,-0.55
462709,0.73,-0.06,-0.55
462912,1.04,-0.24,-0.55
463115,12.7,28.75,2.26
463318,-0.37,-0.18,6.1
463521,0.24,0.31,-0.61
463724,4.82,-4.46,17.76
463929,2.14,-3.72,57.07
464134,-1.4,1.34,36.13
464337,-20.45,-1.65,5.55
464542,0.18,0.18,-0.55
464745,-0.73,0.18,-1.16
464949,2.14,0.92,-0.18
465151,0.49,-0.31,-0.55
465354,0.67,0.43,-0.49
465558,1.1,0.12,-0.67
465764,-1.16,0.06,-0.43
465967,1.1,0.49,-0.49
466170,2.38,0.43,-0.73
466374,-0.49,0.37,-0.43
466577,1.77,0.43,-0.55
466779,2.5,0.37,-0.73
466983,1.04,0.31,-0.55
467185,0.55,0.12,-0.55
467388,2.01,0.18,-0.67
467593,3.05,0.73,-0.67
467796,-0.85,0.31,-0.43
468001,1.16,0.06,-0.61
468206,-5.31,-0.61,-0.31
468412,0.79,0.37,-0.55
468616,1.95,-0.06,-0.67
468819,0.37,0.24,-0.55
469022,1.83,0.31,-0.43
469225,-0.12,0.12,-0.49
469430,-0.06,0.12,-0.61
469633,0.37,0.31,-0.49
469836,0.37,0.18,-0.55
470039,1.16,0.55,-0.55
470242,0.55,0.24,-0.55
470445,0.49,0.12,-0.55
470648,0.61,0.37,-0.55
470851,0.43,0.12,-0.55
471053,0.12,0.31,-0.55
471256,0.18,0.18,-0.55
471460,1.71,0.37,-0.55
471664,1.4,0.31,-0.61
471868,0.49,0.37,-0.55
472071,1.4,0.55,-0.55
472275,-0.55,0.24,-0.49
472477,0.85,0.43,-0.55
472680,0.12,0.18,-0.55
472884,-0.79,0.31,-0.49
473087,0.31,0.49,-0.49
473289,-1.34,0.0,-0.49
473494,0.49,0.12,-0.61
473698,1.4,0.61,-0.55
473902,0.37,0.18,-0.55
474106,0.37,0.12,-0.55
474309,0.49,0.24,-0.55
474513,0.98,0.0,-0.55
474718,0.0,0.24,-0.55
474923,0.43,0.31,-0.55
475126,0.61,0.31,-0.55
475330,2.56,0.37,-0.67
475533,0.31,0.31,-0.49
475739,0.0,0.24,-0.55
475943,0.06,0.24,-0.49
476147,0.79,1.1,-0.24
476350,2.26,-172.85,-70.37
476553,37.96,-170.35,19.17
476758,-22.22,71.35,-67.87
476961,18.01,68.79,80.32
477166,108.28,-50.96,-247.92
477369,-41.32,-225.4,199.95
477572,-6.16,130.0,-229.25
477775,-92.83,690.49,-115.3
477978,-77.76,-210.27,-186.77
478183,-71.72,-36.19,303.83
478386,6.9,0.92,-262.02
478589,56.27,-184.27,-67.75
478792,-96.74,373.66,183.53
478996,116.7,-301.09,-102.54
479200,-141.11,163.45,179.5
479404,-32.78,-48.95,75.07
479607,-75.81,66.71,-109.44
479810,12.21,-1.71,-0.92
480013,3.85,0.31,-0.55
480215,0.61,0.24,-0.61
480418,0.98,0.31,-0.61
480622,1.59,0.12,-0.61
480824,-0.31,0.31,-0.67
481028,-0.24,0.31,-0.67
481231,-0.73,0.24,-0.61
481435,2.5,0.37,-0.55
481638,0.92,0.31,-0.61
481842,0.67,0.31,-0.55
482047,0.31,0.31,-0.55
482250,1.77,0.31,-0.55
482453,0.73,0.31,-0.67
482657,-0.43,0.31,-0.61
482860,0.31,0.24,-0.55
483064,-0.49,0.24,-0.61
483267,-0.43,0.31,-0.61
483469,1.46,0.31,-0.49
483673,0.67,0.24,-0.49
483877,0.92,0.31,-0.61
484080,-2.32,0.24,-0.55
484283,-0.24,0.31,-0.55
484487,0.31,0.24,-0.55
484689,0.18,0.31,-0.55
484894,-0.06,0.31,-0.61
485098,0.18,0.24,-0.61
485301,1.16,0.31,-0.55
485504,2.56,0.31,-0.55
485706,1.28,0.31,-0.55
485909,0.61,0.31,-0.49
486113,0.92,0.31,-0.55
486316,-1.22,0.24,-0.55
486519,1.4,0.31,-0.55
486722,2.38,0.31,-0.55
486924,0.85,0.31,-0.55
487128,0.85,0.31,-0.49
487331,2.14,0.31,-0.55
487534,-0.24,0.24,-0.55
487737,0.73,0.31,-0.49
487940,0.49,0.31,-0.55
488144,-0.31,0.31,-0.49
488347,-0.37,0.31,-0.61
488549,-0.12,0.31,-0.55
488753,1.28,0.31,-0.55
488956,0.12,0.24,-0.55
489159,0.12,0.31,-0.55
489363,1.89,0.31,-0.55
489566,-0.43,0.24,-0.55
489771,0.92,0.31,-0.55
489975,-0.18,0.24,-0.55
490179,0.55,0.31,-0.55
